event_date,page_path,country,device,sessions,pageviews,bounce_rate,avg_session_sec
2026-07-06,/blog/launch,EU,desktop,175,249,35.83,205.54
2026-07-06,/blog/launch,EU,mobile,146,190,59.27,318.26
2026-07-06,/blog/launch,EU,tablet,33,59,55.07,225.13
2026-07-06,/blog/launch,UK,desktop,150,304,55.08,280.80
2026-07-06,/blog/launch,UK,mobile,155,235,60.28,204.32
2026-07-06,/blog/launch,UK,tablet,25,38,33.35,186.89
2026-07-06,/blog/launch,US,desktop,140,187,28.36,295.89
2026-07-06,/blog/launch,US,mobile,146,215,51.93,263.34
2026-07-06,/blog/launch,US,tablet,26,39,48.86,68.18
2026-07-06,/contact,FR,desktop,146,277,31.56,287.23
2026-07-06,/contact,FR,mobile,107,156,31.20,106.48
2026-07-06,/contact,FR,tablet,25,37,43.23,263.60
2026-07-06,/contact,EU,desktop,142,295,54.19,227.78
2026-07-06,/contact,EU,mobile,98,160,29.01,108.64
2026-07-06,/contact,EU,tablet,26,42,46.52,232.90
2026-07-06,/contact,UK,desktop,113,194,32.98,303.27
2026-07-06,/contact,UK,mobile,119,207,52.15,206.46
2026-07-06,/contact,UK,tablet,25,31,29.91,118.61
2026-07-06,/contact,US,desktop,141,177,28.94,102.85
2026-07-06,/contact,US,mobile,128,230,32.52,194.80
2026-07-06,/contact,US,tablet,23,48,60.92,314.01
2026-07-06,/signup,FR,desktop,181,322,44.27,105.68
2026-07-06,/signup,FR,mobile,172,352,38.19,148.91
2026-07-06,/signup,FR,tablet,33,52,57.75,207.48
2026-07-06,/signup,EU,desktop,164,338,53.94,247.33
2026-07-06,/signup,EU,mobile,148,234,32.94,178.86
2026-07-06,/signup,EU,tablet,36,48,43.32,124.65
2026-07-06,/signup,UK,desktop,205,318,31.38,110.66
2026-07-06,/signup,UK,mobile,185,373,48.60,243.30
2026-07-06,/signup,UK,tablet,31,43,43.43,127.47
2026-07-06,/signup,US,desktop,182,245,58.60,153.61
2026-07-06,/signup,US,mobile,148,226,44.10,219.47
2026-07-06,/signup,US,tablet,36,57,51.41,167.94
2026-07-07,/,FR,desktop,478,836,35.26,270.81
2026-07-07,/,FR,mobile,390,596,29.89,104.65
2026-07-07,/,FR,tablet,89,185,45.89,120.19
2026-07-07,/,EU,desktop,572,725,47.14,229.50
2026-07-07,/,EU,mobile,513,1007,49.73,72.09
2026-07-07,/,EU,tablet,91,144,40.86,227.42
2026-07-07,/,UK,desktop,503,683,38.97,141.91
2026-07-07,/,UK,mobile,458,649,39.61,100.44
2026-07-07,/,UK,tablet,98,164,35.33,295.13
2026-07-07,/,US,desktop,562,841,56.72,223.96
2026-07-07,/,US,mobile,500,800,55.50,177.67
2026-07-07,/,US,tablet,107,220,45.86,204.23
2026-07-07,/pricing,FR,desktop,337,670,34.87,307.68
2026-07-07,/pricing,FR,mobile,278,493,42.35,298.88
2026-07-07,/pricing,FR,tablet,56,80,45.38,121.86
2026-07-07,/pricing,EU,desktop,274,458,44.32,230.55
2026-07-07,/pricing,EU,mobile,262,374,56.30,234.00
2026-07-07,/pricing,EU,tablet,59,94,48.60,219.77
2026-07-07,/pricing,UK,desktop,366,721,33.38,309.35
2026-07-07,/pricing,UK,mobile,283,454,44.60,303.03
2026-07-07,/pricing,UK,tablet,58,88,34.15,173.95
2026-07-07,/pricing,US,desktop,272,354,44.80,182.93
2026-07-07,/pricing,US,mobile,313,490,56.89,135.08
2026-07-07,/pricing,US,tablet,66,120,41.41,249.95
2026-07-07,/product,FR,desktop,377,629,45.45,263.34
2026-07-07,/product,FR,mobile,289,383,50.91,188.67
2026-07-07,/product,FR,tablet,66,105,60.46,300.53
2026-07-07,/product,EU,desktop,376,460,54.15,233.31
2026-07-07,/product,EU,mobile,353,654,41.48,226.18
2026-07-07,/product,EU,tablet,72,126,29.24,246.22
2026-07-07,/product,UK,desktop,383,637,54.44,287.95
2026-07-07,/product,UK,mobile,278,349,42.01,97.43
2026-07-07,/product,UK,tablet,67,138,58.11,67.30
2026-07-07,/product,US,desktop,346,634,40.30,207.48
2026-07-07,/product,US,mobile,338,630,47.11,126.29
2026-07-07,/product,US,tablet,59,73,37.76,77.80
2026-07-07,/docs,FR,desktop,213,352,36.07,219.41
2026-07-07,/docs,FR,mobile,209,288,29.63,263.59
2026-07-07,/docs,FR,tablet,47,75,36.93,189.74
2026-07-07,/docs,EU,desktop,257,419,61.94,125.17
2026-07-07,/docs,EU,mobile,211,340,28.98,161.76
2026-07-07,/docs,EU,tablet,38,75,29.68,152.60
2026-07-07,/docs,UK,desktop,197,269,45.54,182.42
2026-07-07,/docs,UK,mobile,183,377,47.64,236.10
2026-07-07,/docs,UK,tablet,37,67,56.95,250.83
2026-07-07,/docs,US,desktop,200,354,54.30,113.41
2026-07-07,/docs,US,mobile,189,380,41.54,297.86
2026-07-07,/docs,US,tablet,42,67,53.46,318.14
2026-07-07,/blog/launch,FR,desktop,154,295,36.14,86.62
2026-07-07,/blog/launch,FR,mobile,149,201,46.61,280.50
2026-07-07,/blog/launch,FR,tablet,32,60,34.91,132.46
2026-07-07,/blog/launch,EU,desktop,144,201,28.90,253.53
2026-07-07,/blog/launch,EU,mobile,142,291,54.04,92.45
2026-07-07,/blog/launch,EU,tablet,32,58,56.10,213.05
2026-07-07,/blog/launch,UK,desktop,180,325,42.66,182.97
2026-07-07,/blog/launch,UK,mobile,120,162,61.11,67.60
2026-07-07,/blog/launch,UK,tablet,27,51,28.18,231.73
2026-07-07,/blog/launch,US,desktop,172,291,47.85,271.28
2026-07-07,/blog/launch,US,mobile,159,325,61.95,253.16
2026-07-07,/blog/launch,US,tablet,29,54,42.13,204.36
2026-07-07,/contact,FR,desktop,141,283,46.52,63.24
2026-07-07,/contact,FR,mobile,113,210,57.37,118.45
2026-07-07,/contact,FR,tablet,23,44,30.41,161.30
2026-07-07,/contact,EU,desktop,116,167,35.75,123.26
2026-07-07,/contact,EU,mobile,101,130,56.69,225.38
2026-07-07,/contact,EU,tablet,26,43,29.06,230.56
2026-07-07,/contact,UK,desktop,118,225,31.62,200.62
2026-07-07,/contact,UK,mobile,96,191,52.09,86.88
2026-07-07,/contact,UK,tablet,21,39,56.31,180.36
2026-07-07,/contact,US,desktop,127,227,37.85,234.36
2026-07-07,/contact,US,mobile,122,182,52.73,178.96
2026-07-07,/contact,US,tablet,23,31,40.66,125.39
2026-07-07,/signup,FR,desktop,211,426,57.18,306.46
2026-07-07,/signup,FR,mobile,166,313,43.86,267.30
2026-07-07,/signup,FR,tablet,31,46,49.48,122.89
2026-07-07,/signup,EU,desktop,214,335,32.35,72.92
2026-07-07,/signup,EU,mobile,181,298,53.92,82.61
2026-07-07,/signup,EU,tablet,37,47,39.60,122.37
2026-07-07,/signup,UK,desktop,167,227,36.30,238.66
2026-07-07,/signup,UK,mobile,152,294,37.19,60.94
2026-07-07,/signup,UK,tablet,37,55,46.03,247.10
2026-07-07,/signup,US,desktop,212,396,31.02,297.94
2026-07-07,/signup,US,mobile,182,351,56.27,221.20
2026-07-07,/signup,US,tablet,35,52,36.00,73.71
2026-07-08,/,FR,desktop,587,981,33.57,240.29
2026-07-08,/,FR,mobile,392,593,53.88,213.46
2026-07-08,/,FR,tablet,94,155,28.92,78.21
2026-07-08,/,EU,desktop,520,659,59.03,178.05
2026-07-08,/,EU,mobile,385,596,57.70,207.86
2026-07-08,/,EU,tablet,102,125,36.43,157.10
2026-07-08,/,UK,desktop,532,826,32.33,94.11
2026-07-08,/,UK,mobile,468,614,36.57,133.39
2026-07-08,/,UK,tablet,92,118,49.50,305.86
2026-07-08,/,US,desktop,579,1116,37.33,225.78
2026-07-08,/,US,mobile,451,666,58.06,185.11
2026-07-08,/,US,tablet,99,179,57.94,70.93
2026-07-08,/pricing,FR,desktop,317,581,36.18,64.73
2026-07-08,/pricing,FR,mobile,253,384,52.51,317.64
2026-07-08,/pricing,FR,tablet,54,93,36.68,273.13
2026-07-08,/pricing,EU,desktop,317,476,45.33,151.08
2026-07-08,/pricing,EU,mobile,271,341,49.29,229.94
2026-07-08,/pricing,EU,tablet,53,65,46.23,282.54
2026-07-08,/pricing,UK,desktop,361,664,48.05,169.50
2026-07-08,/pricing,UK,mobile,254,491,54.23,236.02
2026-07-08,/pricing,UK,tablet,63,91,39.00,184.57
2026-07-08,/pricing,US,desktop,279,358,57.69,294.45
2026-07-08,/pricing,US,mobile,298,558,35.77,173.92
2026-07-08,/pricing,US,tablet,63,91,52.54,232.76
2026-07-08,/product,FR,desktop,304,409,54.72,315.47
2026-07-08,/product,FR,mobile,338,435,35.36,308.96
2026-07-08,/product,FR,tablet,60,79,61.87,201.52
2026-07-08,/product,EU,desktop,358,556,33.65,98.74
2026-07-08,/product,EU,mobile,345,445,29.70,301.49
2026-07-08,/product,EU,tablet,57,111,37.48,128.22
2026-07-08,/product,UK,desktop,387,751,58.18,167.32
2026-07-08,/product,UK,mobile,334,571,51.37,201.70
2026-07-08,/product,UK,tablet,71,133,50.63,126.30
2026-07-08,/product,US,desktop,352,545,37.94,105.55
2026-07-08,/product,US,mobile,334,427,54.35,100.74
2026-07-08,/product,US,tablet,62,129,41.14,280.14
2026-07-08,/docs,FR,desktop,247,347,44.81,182.54
2026-07-08,/docs,FR,mobile,179,225,53.21,148.95
2026-07-08,/docs,FR,tablet,42,85,41.25,84.72
2026-07-08,/docs,EU,desktop,209,324,58.14,292.36
2026-07-08,/docs,EU,mobile,189,270,33.60,236.71
2026-07-08,/docs,EU,tablet,45,80,49.53,76.05
2026-07-08,/docs,UK,desktop,211,288,47.32,247.69
2026-07-08,/docs,UK,mobile,178,328,28.16,215.59
2026-07-08,/docs,UK,tablet,47,89,46.23,113.47
2026-07-08,/docs,US,desktop,217,282,39.25,140.76
2026-07-08,/docs,US,mobile,179,257,46.76,84.62
2026-07-08,/docs,US,tablet,46,89,32.18,140.18
2026-07-08,/blog/launch,FR,desktop,155,319,51.22,212.15
2026-07-08,/blog/launch,FR,mobile,148,264,28.48,73.20
2026-07-08,/blog/launch,FR,tablet,29,39,46.23,90.03
2026-07-08,/blog/launch,EU,desktop,173,361,37.73,198.04
2026-07-08,/blog/launch,EU,mobile,146,239,51.09,198.13
2026-07-08,/blog/launch,EU,tablet,27,48,35.73,307.16
2026-07-08,/blog/launch,UK,desktop,137,186,35.14,146.22
2026-07-08,/blog/launch,UK,mobile,144,287,38.73,232.72
2026-07-08,/blog/launch,UK,tablet,28,37,43.88,198.60
2026-07-08,/blog/launch,US,desktop,175,261,60.47,168.24
2026-07-08,/blog/launch,US,mobile,139,176,46.21,195.27
2026-07-08,/blog/launch,US,tablet,31,43,37.75,166.48
2026-07-08,/contact,FR,desktop,128,163,61.38,276.07
2026-07-08,/contact,FR,mobile,122,183,58.97,197.45
2026-07-08,/contact,FR,tablet,22,28,50.92,228.74
2026-07-08,/contact,EU,desktop,121,214,49.43,63.39
2026-07-08,/contact,EU,mobile,119,178,49.49,285.14
2026-07-08,/contact,EU,tablet,24,40,61.25,79.40
2026-07-08,/contact,UK,desktop,116,167,37.84,122.11
2026-07-08,/contact,UK,mobile,120,195,30.72,255.45
2026-07-08,/contact,UK,tablet,22,37,39.61,261.90
2026-07-08,/contact,US,desktop,116,226,44.96,120.72
2026-07-08,/contact,US,mobile,116,237,38.38,184.30
2026-07-08,/contact,US,tablet,21,33,33.39,268.03
2026-07-08,/signup,FR,desktop,170,319,49.48,298.34
2026-07-08,/signup,FR,mobile,181,307,56.21,255.02
2026-07-08,/signup,FR,tablet,41,49,28.38,90.13
2026-07-08,/signup,EU,desktop,182,304,53.76,89.14
2026-07-08,/signup,EU,mobile,173,222,54.69,167.40
2026-07-08,/signup,EU,tablet,39,62,32.25,76.66
2026-07-08,/signup,UK,desktop,171,243,56.60,292.48
2026-07-08,/signup,UK,mobile,192,397,52.00,316.27
2026-07-08,/signup,UK,tablet,31,48,58.66,98.52
2026-07-08,/signup,US,desktop,181,236,59.46,130.13
2026-07-08,/signup,US,mobile,175,212,34.05,311.59
2026-07-08,/signup,US,tablet,31,62,59.90,264.85
2026-07-09,/,FR,desktop,444,544,30.27,260.71
2026-07-09,/,FR,mobile,430,589,55.26,98.81
2026-07-09,/,FR,tablet,98,121,36.70,292.64
2026-07-09,/,EU,desktop,461,874,52.70,63.44
2026-07-09,/,EU,mobile,473,969,31.51,257.00
2026-07-09,/,EU,tablet,91,124,33.83,233.77
2026-07-09,/,UK,desktop,439,670,56.96,117.25
2026-07-09,/,UK,mobile,435,722,40.39,254.51
2026-07-09,/,UK,tablet,103,140,37.60,250.85
2026-07-09,/,US,desktop,440,568,55.89,123.73
2026-07-09,/,US,mobile,491,700,47.12,262.82
2026-07-09,/,US,tablet,83,156,29.65,225.31
2026-07-09,/pricing,FR,desktop,303,401,41.15,243.86
2026-07-09,/pricing,FR,mobile,260,542,61.67,244.00
2026-07-09,/pricing,FR,tablet,56,101,35.53,248.51
2026-07-09,/pricing,EU,desktop,353,434,54.35,154.51
2026-07-09,/pricing,EU,mobile,285,415,33.33,270.08
2026-07-09,/pricing,EU,tablet,66,119,55.97,129.92
2026-07-09,/pricing,UK,desktop,321,576,57.89,114.13
2026-07-09,/pricing,UK,mobile,303,624,40.70,248.86
2026-07-09,/pricing,UK,tablet,52,103,48.08,105.56
2026-07-09,/pricing,US,desktop,325,533,31.74,224.04
2026-07-09,/pricing,US,mobile,246,303,43.35,205.91
2026-07-09,/pricing,US,tablet,52,89,54.03,296.99
2026-07-09,/product,FR,desktop,310,388,56.98,210.86
2026-07-09,/product,FR,mobile,316,544,49.48,270.59
2026-07-09,/product,FR,tablet,64,110,36.74,89.20
2026-07-09,/product,EU,desktop,349,463,61.31,112.26
2026-07-09,/product,EU,mobile,347,625,61.89,240.94
2026-07-09,/product,EU,tablet,59,112,45.12,217.49
2026-07-09,/product,UK,desktop,342,483,39.79,189.07
2026-07-09,/product,UK,mobile,331,628,42.24,120.79
2026-07-09,/product,UK,tablet,71,141,53.48,163.00
2026-07-09,/product,US,desktop,399,539,59.31,85.41
2026-07-09,/product,US,mobile,302,430,57.80,205.08
2026-07-09,/product,US,tablet,72,147,29.12,305.89
2026-07-09,/docs,FR,desktop,255,472,32.88,123.27
2026-07-09,/docs,FR,mobile,214,297,34.41,144.68
2026-07-09,/docs,FR,tablet,46,66,46.38,289.47
2026-07-09,/docs,EU,desktop,216,289,28.17,214.57
2026-07-09,/docs,EU,mobile,193,318,58.53,275.69
2026-07-09,/docs,EU,tablet,43,72,30.76,262.16
2026-07-09,/docs,UK,desktop,191,364,33.44,257.46
2026-07-09,/docs,UK,mobile,181,238,47.56,245.73
2026-07-09,/docs,UK,tablet,46,88,34.84,268.38
2026-07-09,/docs,US,desktop,228,359,43.39,215.51
2026-07-09,/docs,US,mobile,177,315,50.21,274.29
2026-07-09,/docs,US,tablet,38,57,32.20,167.87
2026-07-09,/blog/launch,FR,desktop,160,222,54.63,287.08
2026-07-09,/blog/launch,FR,mobile,152,220,29.50,186.83
2026-07-09,/blog/launch,FR,tablet,32,62,48.27,247.20
2026-07-09,/blog/launch,EU,desktop,176,275,30.19,241.46
2026-07-09,/blog/launch,EU,mobile,149,219,56.44,203.89
2026-07-09,/blog/launch,EU,tablet,31,54,38.20,294.30
2026-07-09,/blog/launch,UK,desktop,178,259,48.75,176.73
2026-07-09,/blog/launch,UK,mobile,120,245,47.86,315.01
2026-07-09,/blog/launch,UK,tablet,31,64,58.85,166.86
2026-07-09,/blog/launch,US,desktop,166,214,31.21,106.52
2026-07-09,/blog/launch,US,mobile,143,255,57.30,152.33
2026-07-09,/blog/launch,US,tablet,31,37,51.22,169.64
2026-07-09,/contact,FR,desktop,130,268,42.95,218.04
2026-07-09,/contact,FR,mobile,127,224,32.98,256.63
2026-07-09,/contact,FR,tablet,25,32,33.67,182.05
2026-07-09,/contact,EU,desktop,135,222,37.04,265.24
2026-07-09,/contact,EU,mobile,98,152,53.22,306.78
2026-07-09,/contact,EU,tablet,25,49,58.52,238.38
2026-07-09,/contact,UK,desktop,125,210,40.95,117.36
2026-07-09,/contact,UK,mobile,108,169,47.10,109.29
2026-07-09,/contact,UK,tablet,26,43,41.35,94.15
2026-07-09,/contact,US,desktop,130,268,45.80,261.01
2026-07-09,/contact,US,mobile,97,200,31.40,278.67
2026-07-09,/contact,US,tablet,27,46,28.35,242.09
2026-07-09,/signup,FR,desktop,170,265,28.37,142.78
2026-07-09,/signup,FR,mobile,150,216,46.78,64.17
2026-07-09,/signup,FR,tablet,36,62,32.05,189.55
2026-07-09,/signup,EU,desktop,164,335,33.08,163.31
2026-07-09,/signup,EU,mobile,161,247,54.17,273.12
2026-07-09,/signup,EU,tablet,32,44,44.76,157.66
2026-07-09,/signup,UK,desktop,218,397,40.66,194.45
2026-07-09,/signup,UK,mobile,163,335,51.55,314.11
2026-07-09,/signup,UK,tablet,36,48,37.73,79.32
2026-07-09,/signup,US,desktop,204,393,41.98,169.91
2026-07-09,/signup,US,mobile,190,385,48.80,196.54
2026-07-09,/signup,US,tablet,37,77,28.89,140.25
2026-07-10,/,FR,desktop,527,797,55.91,79.86
2026-07-10,/,FR,mobile,449,559,57.11,65.82
2026-07-10,/,FR,tablet,82,150,33.71,101.59
2026-07-10,/,EU,desktop,510,819,46.17,312.33
2026-07-10,/,EU,mobile,414,826,37.72,291.95
2026-07-10,/,EU,tablet,88,108,55.91,188.19
2026-07-10,/,UK,desktop,468,613,47.40,240.15
2026-07-10,/,UK,mobile,395,581,52.50,127.58
2026-07-10,/,UK,tablet,87,169,39.11,274.23
2026-07-10,/,US,desktop,481,707,42.96,75.09
2026-07-10,/,US,mobile,486,977,61.46,141.47
2026-07-10,/,US,tablet,89,145,34.73,185.58
2026-07-10,/pricing,FR,desktop,335,500,57.13,209.68
2026-07-10,/pricing,FR,mobile,313,399,28.37,125.46
2026-07-10,/pricing,FR,tablet,62,119,55.72,284.79
2026-07-10,/pricing,EU,desktop,294,380,58.41,138.42
2026-07-10,/pricing,EU,mobile,272,497,44.05,86.48
2026-07-10,/pricing,EU,tablet,60,77,58.84,269.06
2026-07-10,/pricing,UK,desktop,332,463,30.70,281.42
2026-07-10,/pricing,UK,mobile,244,321,37.88,150.27
2026-07-10,/pricing,UK,tablet,67,117,41.89,283.43
2026-07-10,/pricing,US,desktop,364,745,49.56,180.56
2026-07-10,/pricing,US,mobile,285,586,56.31,106.57
2026-07-10,/pricing,US,tablet,52,103,45.29,135.33
2026-07-10,/product,FR,desktop,314,624,45.28,298.89
2026-07-10,/product,FR,mobile,334,580,31.29,229.89
2026-07-10,/product,FR,tablet,73,128,39.30,157.37
2026-07-10,/product,EU,desktop,354,469,31.39,172.10
2026-07-10,/product,EU,mobile,349,557,42.42,209.91
2026-07-10,/product,EU,tablet,64,109,60.64,147.76
2026-07-10,/product,UK,desktop,326,657,58.01,90.24
2026-07-10,/product,UK,mobile,315,458,42.59,123.15
2026-07-10,/product,UK,tablet,66,119,49.51,166.42
2026-07-10,/product,US,desktop,389,586,44.51,77.39
2026-07-10,/product,US,mobile,286,367,28.84,174.15
2026-07-10,/product,US,tablet,64,111,34.15,126.59
2026-07-10,/docs,FR,desktop,247,475,50.08,109.67
2026-07-10,/docs,FR,mobile,175,330,41.26,114.25
2026-07-10,/docs,FR,tablet,42,69,28.03,116.37
2026-07-10,/docs,EU,desktop,216,388,38.93,81.90
2026-07-10,/docs,EU,mobile,219,301,43.63,129.12
2026-07-10,/docs,EU,tablet,43,76,29.34,295.76
2026-07-10,/docs,UK,desktop,254,347,59.91,83.64
2026-07-10,/docs,UK,mobile,196,242,57.91,207.40
2026-07-10,/docs,UK,tablet,43,89,30.28,280.27
2026-07-10,/docs,US,desktop,248,407,60.86,260.52
2026-07-10,/docs,US,mobile,193,233,58.97,86.22
2026-07-10,/docs,US,tablet,37,58,61.25,266.32
2026-07-10,/blog/launch,FR,desktop,178,217,30.60,261.12
2026-07-10,/blog/launch,FR,mobile,149,257,58.71,205.28
2026-07-10,/blog/launch,FR,tablet,34,42,57.19,203.22
2026-07-10,/blog/launch,EU,desktop,169,329,29.26,304.85
2026-07-10,/blog/launch,EU,mobile,132,222,60.84,219.50
2026-07-10,/blog/launch,EU,tablet,30,58,51.02,257.85
2026-07-10,/blog/launch,UK,desktop,166,238,34.33,78.83
2026-07-10,/blog/launch,UK,mobile,125,161,55.00,107.19
2026-07-10,/blog/launch,UK,tablet,25,45,30.78,106.22
2026-07-10,/blog/launch,US,desktop,158,291,28.13,177.99
2026-07-10,/blog/launch,US,mobile,153,223,53.58,298.01
2026-07-10,/blog/launch,US,tablet,26,39,46.32,134.65
2026-07-10,/contact,FR,desktop,125,187,33.01,74.75
2026-07-10,/contact,FR,mobile,98,183,41.63,194.83
2026-07-10,/contact,FR,tablet,22,42,49.58,292.92
2026-07-10,/contact,EU,desktop,137,253,40.03,64.62
2026-07-10,/contact,EU,mobile,114,154,36.14,297.29
2026-07-10,/contact,EU,tablet,25,50,31.55,199.26
2026-07-10,/contact,UK,desktop,133,161,30.20,312.21
2026-07-10,/contact,UK,mobile,102,213,54.84,99.32
2026-07-10,/contact,UK,tablet,26,43,45.05,216.57
2026-07-10,/contact,US,desktop,113,175,37.68,92.81
2026-07-10,/contact,US,mobile,112,177,37.53,231.39
2026-07-10,/contact,US,tablet,24,32,49.49,192.55
2026-07-10,/signup,FR,desktop,204,331,31.30,157.91
2026-07-10,/signup,FR,mobile,149,280,29.54,291.57
2026-07-10,/signup,FR,tablet,36,68,59.60,141.29
2026-07-10,/signup,EU,desktop,190,351,33.08,146.11
2026-07-10,/signup,EU,mobile,156,268,35.69,199.10
2026-07-10,/signup,EU,tablet,39,51,57.14,165.22
2026-07-10,/signup,UK,desktop,167,212,34.86,276.28
2026-07-10,/signup,UK,mobile,188,373,48.91,158.09
2026-07-10,/signup,UK,tablet,32,51,28.49,129.77
2026-07-10,/signup,US,desktop,214,425,60.96,100.36
2026-07-10,/signup,US,mobile,156,299,54.09,263.83
2026-07-10,/signup,US,tablet,31,53,57.63,112.80
2026-07-11,/,FR,desktop,388,774,55.32,167.27
2026-07-11,/,FR,mobile,289,556,29.49,99.35
2026-07-11,/,FR,tablet,59,79,46.09,76.29
2026-07-11,/,EU,desktop,412,639,34.36,170.67
2026-07-11,/,EU,mobile,285,400,39.94,247.17
2026-07-11,/,EU,tablet,61,101,37.37,180.02
2026-07-11,/,UK,desktop,329,588,33.51,113.92
2026-07-11,/,UK,mobile,283,428,50.31,98.92
2026-07-11,/,UK,tablet,69,109,28.01,127.11
2026-07-11,/,US,desktop,383,779,33.29,237.17
2026-07-11,/,US,mobile,345,556,46.91,134.89
2026-07-11,/,US,tablet,73,126,51.70,267.26
2026-07-11,/pricing,FR,desktop,212,400,55.18,279.05
2026-07-11,/pricing,FR,mobile,196,392,45.17,200.85
2026-07-11,/pricing,FR,tablet,44,91,60.90,144.86
2026-07-11,/pricing,EU,desktop,249,469,33.50,318.53
2026-07-11,/pricing,EU,mobile,189,383,36.39,75.62
2026-07-11,/pricing,EU,tablet,43,83,48.99,90.08
2026-07-11,/pricing,UK,desktop,208,354,39.09,141.83
2026-07-11,/pricing,UK,mobile,195,408,44.31,246.79
2026-07-11,/pricing,UK,tablet,37,48,56.72,98.63
2026-07-11,/pricing,US,desktop,228,317,54.59,198.62
2026-07-11,/pricing,US,mobile,168,308,35.84,155.78
2026-07-11,/pricing,US,tablet,42,67,36.97,284.27
2026-07-11,/product,FR,desktop,218,294,52.94,275.75
2026-07-11,/product,FR,mobile,241,452,36.89,163.44
2026-07-11,/product,FR,tablet,40,72,46.82,125.07
2026-07-11,/product,EU,desktop,227,303,37.12,291.24
2026-07-11,/product,EU,mobile,234,328,43.19,282.53
2026-07-11,/product,EU,tablet,50,95,45.94,178.13
2026-07-11,/product,UK,desktop,264,405,53.92,88.95
2026-07-11,/product,UK,mobile,222,266,39.99,284.41
2026-07-11,/product,UK,tablet,50,98,38.38,119.31
2026-07-11,/product,US,desktop,231,351,35.74,285.67
2026-07-11,/product,US,mobile,228,448,61.50,173.37
2026-07-11,/product,US,tablet,49,94,54.33,98.22
2026-07-11,/docs,FR,desktop,170,232,57.00,258.09
2026-07-11,/docs,FR,mobile,123,234,46.29,208.59
2026-07-11,/docs,FR,tablet,28,37,55.61,162.10
2026-07-11,/docs,EU,desktop,135,172,47.12,174.78
2026-07-11,/docs,EU,mobile,149,288,29.68,139.39
2026-07-11,/docs,EU,tablet,33,54,45.38,111.79
2026-07-11,/docs,UK,desktop,137,238,56.64,176.23
2026-07-11,/docs,UK,mobile,133,269,36.04,217.51
2026-07-11,/docs,UK,tablet,29,43,32.51,288.40
2026-07-11,/docs,US,desktop,146,245,58.62,186.31
2026-07-11,/docs,US,mobile,135,251,47.29,206.04
2026-07-11,/docs,US,tablet,28,52,39.97,163.63
2026-07-11,/blog/launch,FR,desktop,110,182,30.30,136.26
2026-07-11,/blog/launch,FR,mobile,96,194,56.49,211.81
2026-07-11,/blog/launch,FR,tablet,23,40,55.28,214.66
2026-07-11,/blog/launch,EU,desktop,104,185,48.24,308.19
2026-07-11,/blog/launch,EU,mobile,110,214,32.14,71.01
2026-07-11,/blog/launch,EU,tablet,18,27,35.75,133.10
2026-07-11,/blog/launch,UK,desktop,102,159,44.15,86.96
2026-07-11,/blog/launch,UK,mobile,88,163,46.02,285.38
2026-07-11,/blog/launch,UK,tablet,23,28,61.65,283.42
2026-07-11,/blog/launch,US,desktop,97,186,58.15,310.70
2026-07-11,/blog/launch,US,mobile,107,177,32.59,88.00
2026-07-11,/blog/launch,US,tablet,21,32,53.51,108.10
2026-07-11,/contact,FR,desktop,97,132,41.04,103.04
2026-07-11,/contact,FR,mobile,75,154,35.05,60.83
2026-07-11,/contact,FR,tablet,16,22,28.23,82.28
2026-07-11,/contact,EU,desktop,97,131,28.37,187.46
2026-07-11,/contact,EU,mobile,70,126,38.26,164.14
2026-07-11,/contact,EU,tablet,15,21,46.42,161.03
2026-07-11,/contact,UK,desktop,79,118,60.31,263.57
2026-07-11,/contact,UK,mobile,70,86,31.10,108.89
2026-07-11,/contact,UK,tablet,17,32,48.40,180.12
2026-07-11,/contact,US,desktop,79,110,60.79,257.10
2026-07-11,/contact,US,mobile,80,122,35.10,139.54
2026-07-11,/contact,US,tablet,14,29,29.83,183.32
